38.733817;-9.214631;549.593010;8.000000;-10.000000;144.733333
38.733616;-9.214682;549.186020;8.000000;-10.000000;144.466667
38.733416;-9.214732;548.779030;8.000000;-10.000000;144.200000
38.733217;-9.214781;548.372040;8.000000;-10.000000;143.933333
38.733018;-9.214830;547.965049;8.000000;-10.000000;143.666667
38.732820;-9.214878;547.558059;8.000000;-10.000000;143.400000
38.732623;-9.214926;547.151069;8.000000;-10.000000;143.133333
38.732427;-9.214973;546.744079;8.000000;-10.000000;142.866667
38.732231;-9.215019;546.337089;8.000000;-10.000000;142.600000
38.732036;-9.215064;545.930099;8.000000;-10.000000;142.333333
38.731842;-9.215109;545.523109;8.000000;-10.000000;142.066667
38.731648;-9.215153;545.116119;8.000000;-10.000000;141.800000
38.731456;-9.215196;544.709129;8.000000;-10.000000;141.533333
38.731264;-9.215239;544.302139;8.000000;-10.000000;141.266667
38.731072;-9.215281;543.895148;8.000000;-10.000000;141.000000
38.730882;-9.215323;543.488158;8.000000;-10.000000;140.733333
38.730692;-9.215363;543.081168;8.000000;-10.000000;140.466667
38.730503;-9.215403;542.674178;8.000000;-10.000000;140.200000
38.730315;-9.215443;542.267188;8.000000;-10.000000;139.933333
38.730128;-9.215481;541.860198;8.000000;-10.000000;139.666667
38.729941;-9.215519;541.453208;8.000000;-10.000000;139.400000
38.729755;-9.215557;541.046218;8.000000;-10.000000;139.133333
38.729570;-9.215593;540.639228;8.000000;-10.000000;138.866667
38.729385;-9.215629;540.232238;8.000000;-10.000000;138.600000
38.729201;-9.215665;539.825247;8.000000;-10.000000;138.333333
38.729018;-9.215699;539.418257;8.000000;-10.000000;138.066667
38.728836;-9.215733;539.011267;8.000000;-10.000000;137.800000
38.728654;-9.215766;538.604277;8.000000;-10.000000;137.533333
38.728474;-9.215799;538.197287;8.000000;-10.000000;137.266667
38.728293;-9.215831;537.790297;8.000000;-10.000000;137.000000
38.728114;-9.215862;537.383307;8.000000;-10.000000;136.733333
38.727936;-9.215893;536.976317;8.000000;-10.000000;136.466667
38.727758;-9.215923;536.569327;8.000000;-10.000000;136.200000
38.727581;-9.215952;536.162337;8.000000;-10.000000;135.933333
38.727404;-9.215980;535.755346;8.000000;-10.000000;135.666667
38.727229;-9.216008;535.348356;8.000000;-10.000000;135.400000
38.727054;-9.216035;534.941366;8.000000;-10.000000;135.133333
38.726880;-9.216062;534.534376;8.000000;-10.000000;134.866667
38.726706;-9.216088;534.127386;8.000000;-10.000000;134.600000
38.726534;-9.216113;533.720396;8.000000;-10.000000;134.333333
38.726362;-9.216137;533.313406;8.000000;-10.000000;134.066667
38.726191;-9.216161;532.906416;8.000000;-10.000000;133.800000
38.726020;-9.216184;532.499426;8.000000;-10.000000;133.533333
38.725851;-9.216207;532.092436;8.000000;-10.000000;133.266667
